Trading_Day,Product,Maturity,Settlement_Price,Unit_Price,Traded_Volume,Unit_Volume
2024-09-13,DEPM,2025-03-01,"90,60",2,,1
2024-09-13,DEPM,2025-02-01,"123,87",2,,1
2024-09-13,DEPM,2025-01-01,"123,11",2,,1
2024-09-13,DEPM,2024-12-01,"109,56",2,"528,00",1
2024-09-13,DEPM,2024-11-01,"112,41",2,"2268,00",1
2024-09-13,DEPM,2024-10-01,"94,58",2,"36432,00",1
2024-09-13,DEPM,2024-09-01,"90,88",2,,1
2024-09-13,DEBY,2034-01-01,"67,56",2,,1
2024-09-13,DEBY,2033-01-01,"67,86",2,,1
2024-09-13,DEBY,2032-01-01,"67,36",2,,1
2024-09-13,DEBY,2031-01-01,"68,92",2,,1
2024-09-13,DEBY,2030-01-01,"68,29",2,,1
2024-09-13,DEBY,2029-01-01,"69,79",2,"8760,00",1
2024-09-13,DEBY,2028-01-01,"71,29",2,"26352,00",1
2024-09-13,DEBY,2027-01-01,"74,69",2,"192720,00",1
2024-09-13,DEBY,2026-01-01,"81,66",2,"727080,00",1
2024-09-13,DEBY,2025-01-01,"86,20",2,"5308560,00",1
2024-09-13,DEBM,2025-06-01,"77,67",2,,1
2024-09-13,DEBM,2025-05-01,"71,65",2,,1
2024-09-13,DEBM,2025-04-01,"76,34",2,"720,00",1
2024-09-13,DEBM,2025-03-01,"80,34",2,"15603,00",1
2024-09-13,DEBM,2025-02-01,"97,29",2,"13440,00",1
2024-09-13,DEBM,2025-01-01,"97,04",2,"28272,00",1
2024-09-13,DEBM,2024-12-01,"86,57",2,"234360,00",1
2024-09-13,DEBM,2024-11-01,"88,77",2,"560160,00",1
2024-09-13,DEBM,2024-10-01,"77,26",2,"2147090,00",1
2024-09-13,DEPM,2025-05-01,,2,,1
2024-09-13,DEPM,2025-06-01,,2,,1
2024-09-13,DEBM,2024-09-01,"83,92",2,,1
2024-09-13,DEPY,2026-01-01,"90,93",2,"3132,00",1
2024-09-13,DEPY,2025-01-01,"94,72",2,"28188,00",1
2024-09-13,FEUA,2030-12-01,"80,63",4,,3
2024-09-13,FEUA,2029-12-01,"77,63",4,,3
2024-09-13,FEUA,2028-12-01,"74,63",4,,3
2024-09-13,FEUA,2027-12-01,"71,68",4,,3
2024-09-13,FEUA,2027-08-01,"70,94",4,,3
2024-09-13,FEUA,2027-07-01,"70,84",4,,3
2024-09-13,FEUA,2027-06-01,"70,77",4,,3
2024-09-13,FEUA,2026-12-01,"69,25",4,"57000,00",3
2024-09-13,FEUA,2026-09-01,"68,85",4,,3
2024-09-13,FEUA,2026-08-01,"68,59",4,,3
2024-09-13,FEUA,2026-07-01,"68,43",4,,3
2024-09-13,FEUA,2026-06-01,"68,29",4,,3
2024-09-13,FEUA,2026-03-01,"67,70",4,,3
2024-09-13,FEUA,2027-03-01,"70,14",4,,3
2024-09-13,FEUA,2025-09-01,"66,67",4,,3
2024-09-13,FEUA,2025-12-01,"67,11",4,"246000,00",3
2024-09-13,DEPY,2028-01-01,"82,52",2,,1
2024-09-13,DEPY,2029-01-01,"80,41",2,,1
2024-09-13,DEPY,2030-01-01,"80,31",2,,1
2024-09-13,FEUA,2024-10-01,"64,63",4,,3
2024-09-13,FEUA,2024-11-01,"64,84",4,,3
2024-09-13,FEUA,2024-09-01,"64,43",4,,3
2024-09-13,DEPY,2027-01-01,"85,13",2,,1
2024-09-13,FEUA,2025-03-01,"65,69",4,,3
2024-09-13,FEUA,2025-06-01,"66,25",4,,3
2024-09-13,FEUA,2025-07-01,"66,41",4,,3
2024-09-13,FEUA,2025-08-01,"66,48",4,,3
2024-09-13,FEUA,2024-12-01,"64,99",4,"789000,00",3
2024-09-16,G3BM,2024-11-01,"35,81",2,"210240,00",1
2024-09-16,G0BY,2030-01-01,,2,,1
2024-09-16,G3BM,2024-09-01,"38,61",2,,1
2024-09-16,G3BM,2024-10-01,"34,10",2,"970735,00",1
2024-09-16,G3BM,2024-12-01,"36,64",2,"26040,00",1
2024-09-16,G3BM,2025-06-01,"35,15",2,,1
2024-09-16,G3BM,2025-02-01,"37,13",2,"7392,00",1
2024-09-16,G3BM,2025-03-01,"36,68",2,,1
2024-09-16,G3BM,2025-04-01,"35,75",2,"720,00",1
2024-09-16,G3BM,2025-05-01,"35,24",2,,1
2024-09-16,G0BY,2029-01-01,"25,68",2,,1
2024-09-16,G3BM,2025-01-01,"37,05",2,"11904,00",1
2024-09-16,G0BY,2028-01-01,"25,84",2,,1
2024-09-16,G0BM,2024-11-01,"36,44",2,"20160,00",1
2024-09-16,G0BY,2026-01-01,"33,03",2,"87600,00",1
2024-09-16,G0BY,2025-01-01,"36,90",2,"271560,00",1
2024-09-16,G0BM,2025-09-01,,2,,1
2024-09-16,G0BM,2025-08-01,"35,92",2,,1
2024-09-16,G0BM,2025-07-01,"35,83",2,,1
2024-09-16,G0BM,2025-06-01,"36,12",2,,1
2024-09-16,G0BM,2025-05-01,"36,32",2,,1
2024-09-16,G0BM,2025-04-01,"36,78",2,,1
2024-09-16,G0BM,2025-03-01,"37,48",2,,1
2024-09-16,G0BM,2025-02-01,"37,92",2,,1
2024-09-16,G0BM,2025-01-01,"37,75",2,,1
2024-09-16,G0BM,2024-12-01,"37,34",2,"34968,00",1
2024-09-16,G3BM,2025-07-01,"34,98",2,,1
2024-09-16,G0BY,2027-01-01,"28,25",2,"61320,00",1
2024-09-16,G3BM,2025-08-01,"35,05",2,,1
2024-09-16,G3BM,2026-11-01,"31,56",2,,1
2024-09-16,G3BM,2025-10-01,"34,55",2,,1
2024-09-16,G0BM,2024-10-01,"34,37",2,"115475,00",1
2024-09-16,G3BY,2030-01-01,,2,,1
2024-09-16,G3BY,2029-01-01,"24,61",2,,1
2024-09-16,G3BY,2028-01-01,"24,75",2,"26352,00",1
2024-09-16,G3BY,2027-01-01,"27,15",2,"157680,00",1
2024-09-16,G3BY,2026-01-01,"31,95",2,"464280,00",1
2024-09-16,G3BY,2025-01-01,"35,88",2,"2216280,00",1
2024-09-16,G3BM,2027-08-01,"25,39",2,,1
2024-09-16,G3BM,2027-07-01,"25,14",2,,1
2024-09-16,G3BM,2027-06-01,"25,70",2,,1
2024-09-16,G3BM,2027-05-01,"25,79",2,,1
2024-09-16,G3BM,2027-04-01,"26,38",2,,1
2024-09-16,G3BM,2027-03-01,"31,61",2,,1
2024-09-16,G3BM,2025-09-01,"35,36",2,,1
2024-09-16,G3BM,2027-02-01,"32,08",2,,1
2024-09-16,G3BM,2026-12-01,"31,99",2,,1
2024-09-16,G3BM,2026-10-01,"29,77",2,,1
2024-09-16,G3BM,2026-09-01,"30,10",2,,1
2024-09-16,G3BM,2026-08-01,"29,83",2,,1
2024-09-16,G3BM,2026-07-01,"29,77",2,,1
2024-09-16,G3BM,2026-06-01,"30,07",2,,1
2024-09-16,G3BM,2026-05-01,"30,17",2,,1
2024-09-16,G3BM,2026-04-01,"30,86",2,,1
2024-09-16,G3BM,2026-03-01,"36,19",2,,1
2024-09-16,G3BM,2026-02-01,"36,73",2,,1
2024-09-16,G3BM,2026-01-01,"36,64",2,,1
2024-09-16,G3BM,2025-12-01,"37,13",2,,1
2024-09-16,G3BM,2025-11-01,"36,63",2,,1
2024-09-16,G3BM,2027-01-01,"32,00",2,,1
2024-09-16,G0BM,2024-09-01,"38,65",2,,1
2024-09-16,FEUA,2032-12-01,"84,79",4,,3
2024-09-16,FEUA,2031-12-01,"81,79",4,,3
2024-09-16,DEPM,2025-04-01,,2,,1
2024-09-16,DEPM,2025-03-01,"88,77",2,,1
2024-09-16,DEPM,2025-02-01,"120,96",2,,1
2024-09-16,DEPM,2025-01-01,"121,02",2,,1
2024-09-16,DEPM,2024-12-01,"108,05",2,"1320,00",1
2024-09-16,DEPM,2024-11-01,"109,14",2,"7308,00",1
2024-09-16,DEPM,2024-10-01,"90,96",2,"13800,00",1
2024-09-16,DEPM,2024-09-01,"86,92",2,,1
2024-09-16,DEBY,2034-01-01,"67,32",2,,1
2024-09-16,DEBY,2033-01-01,"67,62",2,,1
2024-09-16,DEBY,2032-01-01,"67,12",2,,1
2024-09-16,DEBY,2031-01-01,"68,68",2,,1
2024-09-16,DEBY,2030-01-01,"68,05",2,,1
2024-09-16,DEBY,2029-01-01,"69,55",2,,1
2024-09-16,DEBY,2028-01-01,"71,05",2,"17568,00",1
2024-09-16,DEBY,2027-01-01,"73,70",2,"376680,00",1
2024-09-16,DEBY,2026-01-01,"79,70",2,"1454160,00",1
2024-09-16,DEBY,2025-01-01,"83,73",2,"5291040,00",1
2024-09-16,DEBM,2025-06-01,"75,70",2,,1
2024-09-16,DEBM,2025-05-01,"69,12",2,"2232,00",1
2024-09-16,DEBM,2025-04-01,"73,58",2,"6480,00",1
2024-09-16,DEBM,2025-03-01,"77,92",2,"4458,00",1
2024-09-16,DEBM,2025-02-01,"94,14",2,"672,00",1
2024-09-16,DEBM,2025-01-01,"94,02",2,"17856,00",1
2024-09-16,DEBM,2024-12-01,"83,73",2,"248496,00",1
2024-09-16,DEBM,2024-11-01,"85,48",2,"560880,00",1
2024-09-16,DEBM,2024-10-01,"73,02",2,"1855795,00",1
2024-09-16,DEPM,2025-05-01,,2,,1
2024-09-16,DEPM,2025-06-01,,2,,1
2024-09-16,DEBM,2024-09-01,"80,52",2,,1
2024-09-16,DEPY,2026-01-01,"89,70",2,"15660,00",1
2024-09-16,DEPY,2025-01-01,"93,15",2,"106488,00",1
2024-09-16,FEUA,2030-12-01,"78,79",4,,3
2024-09-16,FEUA,2029-12-01,"75,79",4,,3
2024-09-16,FEUA,2028-12-01,"72,79",4,,3
2024-09-16,FEUA,2027-12-01,"69,79",4,,3
2024-09-16,FEUA,2027-08-01,"69,06",4,,3
2024-09-16,FEUA,2027-07-01,"68,96",4,,3
2024-09-16,FEUA,2027-06-01,"68,89",4,,3
2024-09-16,FEUA,2026-12-01,"67,37",4,"38000,00",3
2024-09-16,FEUA,2026-09-01,"66,97",4,,3
2024-09-16,FEUA,2026-08-01,"66,74",4,,3
2024-09-16,FEUA,2026-07-01,"66,58",4,,3
2024-09-16,FEUA,2026-06-01,"66,47",4,,3
2024-09-16,FEUA,2026-03-01,"65,90",4,,3
2024-09-16,FEUA,2027-03-01,"68,26",4,,3
2024-09-16,FEUA,2025-09-01,"64,87",4,,3
2024-09-16,FEUA,2025-12-01,"65,31",4,"204000,00",3
2024-09-16,DEPY,2028-01-01,"81,68",2,,1
2024-09-16,DEPY,2029-01-01,"79,73",2,,1
2024-09-16,DEPY,2030-01-01,"79,63",2,,1
2024-09-16,FEUA,2024-10-01,"62,87",4,,3
2024-09-16,FEUA,2024-11-01,"63,06",4,,3
2024-09-16,FEUA,2024-09-01,"62,67",4,"3000,00",3
2024-09-16,DEPY,2027-01-01,"84,46",2,"6264,00",1
2024-09-16,FEUA,2025-03-01,"63,90",4,"8000,00",3
2024-09-16,FEUA,2025-06-01,"64,45",4,,3
2024-09-16,FEUA,2025-07-01,"64,61",4,,3
2024-09-16,FEUA,2025-08-01,"64,68",4,,3
2024-09-16,FEUA,2024-12-01,"63,21",4,"933000,00",3
2024-09-17,G3BM,2024-11-01,"37,16",2,"255600,00",1
2024-09-17,G0BY,2030-01-01,,2,,1
2024-09-17,G3BM,2024-09-01,"38,61",2,,1
2024-09-17,G3BM,2024-10-01,"35,58",2,"994575,00",1
2024-09-17,G3BM,2024-12-01,"37,94",2,"156984,00",1
2024-09-17,G3BM,2025-06-01,"36,55",2,,1
2024-09-17,G3BM,2025-02-01,"38,53",2,"2688,00",1
2024-09-17,G3BM,2025-03-01,"37,92",2,"113679,00",1
2024-09-17,G3BM,2025-04-01,"36,75",2,"720,00",1
2024-09-17,G3BM,2025-05-01,"36,67",2,,1
2024-09-17,G0BY,2029-01-01,"25,87",2,,1
2024-09-17,G3BM,2025-01-01,"38,50",2,"10416,00",1
2024-09-17,G0BY,2028-01-01,"26,28",2,,1
2024-09-17,G0BM,2024-11-01,"37,80",2,"15120,00",1
2024-09-17,G0BY,2026-01-01,"33,92",2,"122640,00",1
2024-09-17,G0BY,2025-01-01,"38,29",2,"210240,00",1
2024-09-17,G0BM,2025-09-01,,2,,1
2024-09-17,G0BM,2025-08-01,"37,48",2,,1
2024-09-17,G0BM,2025-07-01,"37,41",2,,1
2024-09-17,G0BM,2025-06-01,"37,49",2,,1
2024-09-17,G0BM,2025-05-01,"37,61",2,,1
2024-09-17,G0BM,2025-04-01,"38,01",2,,1
2024-09-17,G0BM,2025-03-01,"38,94",2,"115908,00",1
2024-09-17,G0BM,2025-02-01,"39,25",2,"1344,00",1
2024-09-17,G0BM,2025-01-01,"39,25",2,"6696,00",1
2024-09-17,G0BM,2024-12-01,"38,65",2,"101928,00",1
2024-09-17,G3BM,2025-07-01,"36,30",2,,1
2024-09-17,G0BY,2027-01-01,"28,89",2,"43800,00",1
2024-09-17,G3BM,2025-08-01,"36,37",2,,1
2024-09-17,G3BM,2026-11-01,"31,93",2,,1
2024-09-17,G3BM,2025-10-01,"35,77",2,,1
2024-09-17,G0BM,2024-10-01,"35,84",2,"173585,00",1
2024-09-17,G3BY,2030-01-01,,2,,1
2024-09-17,G3BY,2029-01-01,"24,80",2,,1
2024-09-17,G3BY,2028-01-01,"25,23",2,,1
2024-09-17,G3BY,2027-01-01,"27,84",2,"227760,00",1
2024-09-17,G3BY,2026-01-01,"32,84",2,"709560,00",1
2024-09-17,G3BY,2025-01-01,"37,19",2,"1795800,00",1
2024-09-17,G3BM,2027-08-01,"26,03",2,,1
2024-09-17,G3BM,2027-07-01,"25,78",2,,1
2024-09-17,G3BM,2027-06-01,"26,35",2,,1
2024-09-17,G3BM,2027-05-01,"26,44",2,,1
2024-09-17,G3BM,2027-04-01,"27,05",2,,1
2024-09-17,G3BM,2027-03-01,"33,19",2,,1
2024-09-17,G3BM,2025-09-01,"36,69",2,,1
2024-09-17,G3BM,2027-02-01,"33,68",2,,1
2024-09-17,G3BM,2026-12-01,"32,37",2,,1
2024-09-17,G3BM,2026-10-01,"30,11",2,,1
2024-09-17,G3BM,2026-09-01,"31,11",2,,1
2024-09-17,G3BM,2026-08-01,"30,84",2,,1
2024-09-17,G3BM,2026-07-01,"30,78",2,,1
2024-09-17,G3BM,2026-06-01,"30,88",2,,1
2024-09-17,G3BM,2026-05-01,"30,98",2,,1
2024-09-17,G3BM,2026-04-01,"31,69",2,,1
2024-09-17,G3BM,2026-03-01,"37,56",2,,1
2024-09-17,G3BM,2026-02-01,"38,11",2,,1
2024-09-17,G3BM,2026-01-01,"38,02",2,,1
2024-09-17,G3BM,2025-12-01,"38,45",2,,1
2024-09-17,G3BM,2025-11-01,"37,93",2,,1
2024-09-17,G3BM,2027-01-01,"33,60",2,,1
2024-09-17,G0BM,2024-09-01,"38,65",2,,1
2024-09-17,FEUA,2032-12-01,"84,75",4,,3
2024-09-17,FEUA,2031-12-01,"81,95",4,,3
2024-09-17,DEPM,2025-04-01,,2,,1
2024-09-17,DEPM,2025-03-01,"91,16",2,,1
2024-09-17,DEPM,2025-02-01,"124,23",2,,1
2024-09-17,DEPM,2025-01-01,"124,06",2,,1
2024-09-17,DEPM,2024-12-01,"110,44",2,"6336,00",1
2024-09-17,DEPM,2024-11-01,"112,22",2,"6048,00",1
2024-09-17,DEPM,2024-10-01,"94,04",2,"48300,00",1
2024-09-17,DEPM,2024-09-01,"87,24",2,,1
2024-09-17,DEBY,2034-01-01,"67,62",2,,1
2024-09-17,DEBY,2033-01-01,"67,92",2,,1
2024-09-17,DEBY,2032-01-01,"67,42",2,,1
2024-09-17,DEBY,2031-01-01,"68,98",2,,1
2024-09-17,DEBY,2030-01-01,"68,35",2,,1
2024-09-17,DEBY,2029-01-01,"69,85",2,"8760,00",1
2024-09-17,DEBY,2028-01-01,"70,52",2,"43920,00",1
2024-09-17,DEBY,2027-01-01,"75,18",2,"332880,00",1
2024-09-17,DEBY,2026-01-01,"81,81",2,"1024920,00",1
2024-09-17,DEBY,2025-01-01,"86,50",2,"6105720,00",1
2024-09-17,DEBM,2025-06-01,"78,47",2,,1
2024-09-17,DEBM,2025-05-01,"71,93",2,,1
2024-09-17,DEBM,2025-04-01,"75,92",2,"720,00",1
2024-09-17,DEBM,2025-03-01,"81,54",2,"23776,00",1
2024-09-17,DEBM,2025-02-01,"97,58",2,"16800,00",1
2024-09-17,DEBM,2025-01-01,"97,72",2,"17112,00",1
2024-09-17,DEBM,2024-12-01,"87,01",2,"196416,00",1
2024-09-17,DEBM,2024-11-01,"89,04",2,"1032480,00",1
2024-09-17,DEBM,2024-10-01,"76,52",2,"2045770,00",1
2024-09-17,DEPM,2025-05-01,,2,,1
2024-09-17,DEPM,2025-06-01,,2,,1
2024-09-17,DEBM,2024-09-01,"81,22",2,,1
2024-09-17,DEPY,2026-01-01,"91,32",2,"31320,00",1
2024-09-17,DEPY,2025-01-01,"95,65",2,"128412,00",1
2024-09-17,FEUA,2030-12-01,"79,15",4,,3
2024-09-17,FEUA,2029-12-01,"76,35",4,,3
2024-09-17,FEUA,2028-12-01,"73,55",4,,3
2024-09-17,FEUA,2027-12-01,"70,84",4,,3
2024-09-17,FEUA,2027-08-01,"70,15",4,,3
2024-09-17,FEUA,2027-07-01,"70,05",4,,3
2024-09-17,FEUA,2027-06-01,"69,98",4,,3
2024-09-17,FEUA,2026-12-01,"68,49",4,"54000,00",3
2024-09-17,FEUA,2026-09-01,"68,07",4,,3
2024-09-17,FEUA,2026-08-01,"67,83",4,,3
2024-09-17,FEUA,2026-07-01,"67,66",4,,3
2024-09-17,FEUA,2026-06-01,"67,54",4,,3
2024-09-17,FEUA,2026-03-01,"66,97",4,,3
2024-09-17,FEUA,2027-03-01,"69,34",4,,3
2024-09-17,FEUA,2025-09-01,"65,99",4,,3
2024-09-17,FEUA,2025-12-01,"66,43",4,"113000,00",3
2024-09-17,DEPY,2028-01-01,"83,12",2,,1
2024-09-17,DEPY,2029-01-01,"81,24",2,,1
2024-09-17,DEPY,2030-01-01,"81,14",2,,1
2024-09-17,FEUA,2024-10-01,"64,00",4,,3
2024-09-17,FEUA,2024-11-01,"64,19",4,,3
2024-09-17,FEUA,2024-09-01,"63,80",4,,3
2024-09-17,DEPY,2027-01-01,"85,78",2,"3132,00",1
2024-09-17,FEUA,2025-03-01,"65,01",4,"1000,00",3
2024-09-17,FEUA,2025-06-01,"65,57",4,,3
2024-09-17,FEUA,2025-07-01,"65,73",4,,3
2024-09-17,FEUA,2025-08-01,"65,80",4,,3
2024-09-17,FEUA,2024-12-01,"64,34",4,"745000,00",3
2024-09-18,G3BM,2024-11-01,"36,99",2,"208800,00",1
2024-09-18,G0BY,2030-01-01,,2,,1
2024-09-18,G3BM,2024-09-01,"38,61",2,,1
2024-09-18,G3BM,2024-10-01,"35,23",2,"1461690,00",1
2024-09-18,G3BM,2024-12-01,"37,61",2,"203856,00",1
2024-09-18,G3BM,2025-06-01,"36,60",2,,1
2024-09-18,G3BM,2025-02-01,"38,35",2,"4032,00",1
2024-09-18,G3BM,2025-03-01,"38,31",2,"743,00",1
2024-09-18,G3BM,2025-04-01,"37,15",2,"720,00",1
2024-09-18,G3BM,2025-05-01,"36,72",2,,1
2024-09-18,G0BY,2029-01-01,"25,82",2,,1
2024-09-18,G3BM,2025-01-01,"38,36",2,"24552,00",1
2024-09-18,G0BY,2028-01-01,"26,26",2,,1
2024-09-18,G0BM,2024-11-01,"37,61",2,"15840,00",1
2024-09-18,G0BY,2026-01-01,"34,17",2,"175200,00",1
2024-09-18,G0BY,2025-01-01,"38,38",2,"254040,00",1
2024-09-18,G0BM,2025-09-01,,2,,1
2024-09-18,G0BM,2025-08-01,"37,52",2,,1
2024-09-18,G0BM,2025-07-01,"37,43",2,,1
2024-09-18,G0BM,2025-06-01,"37,65",2,,1
2024-09-18,G0BM,2025-05-01,"37,82",2,,1
2024-09-18,G0BM,2025-04-01,"38,39",2,,1
2024-09-18,G0BM,2025-03-01,"39,38",2,"743,00",1
2024-09-18,G0BM,2025-02-01,"39,10",2,"1344,00",1
2024-09-18,G0BM,2025-01-01,"39,05",2,"5208,00",1
2024-09-18,G0BM,2024-12-01,"38,39",2,"10416,00",1
2024-09-18,G3BM,2025-07-01,"36,45",2,,1
2024-09-18,G0BY,2027-01-01,"28,99",2,"17520,00",1
2024-09-18,G3BM,2025-08-01,"36,52",2,,1
2024-09-18,G3BM,2026-11-01,"32,96",2,,1
2024-09-18,G3BM,2025-10-01,"35,85",2,,1
2024-09-18,G0BM,2024-10-01,"35,49",2,"693595,00",1
2024-09-18,G3BY,2030-01-01,,2,,1
2024-09-18,G3BY,2029-01-01,"24,75",2,,1
2024-09-18,G3BY,2028-01-01,"25,19",2,"17568,00",1
2024-09-18,G3BY,2027-01-01,"27,98",2,"131400,00",1
2024-09-18,G3BY,2026-01-01,"32,98",2,"297840,00",1
2024-09-18,G3BY,2025-01-01,"37,30",2,"1638120,00",1
2024-09-18,G3BM,2027-08-01,"26,16",2,,1
2024-09-18,G3BM,2027-07-01,"25,91",2,,1
2024-09-18,G3BM,2027-06-01,"26,49",2,,1
2024-09-18,G3BM,2027-05-01,"26,57",2,,1
2024-09-18,G3BM,2027-04-01,"27,19",2,,1
2024-09-18,G3BM,2027-03-01,"31,54",2,,1
2024-09-18,G3BM,2025-09-01,"36,85",2,,1
2024-09-18,G3BM,2027-02-01,"32,01",2,,1
2024-09-18,G3BM,2026-12-01,"33,41",2,,1
2024-09-18,G3BM,2026-10-01,"31,08",2,,1
2024-09-18,G3BM,2026-09-01,"30,64",2,,1
2024-09-18,G3BM,2026-08-01,"30,38",2,,1
2024-09-18,G3BM,2026-07-01,"30,32",2,,1
2024-09-18,G3BM,2026-06-01,"31,10",2,,1
2024-09-18,G3BM,2026-05-01,"31,20",2,,1
2024-09-18,G3BM,2026-04-01,"31,92",2,,1
2024-09-18,G3BM,2026-03-01,"37,36",2,,1
2024-09-18,G3BM,2026-02-01,"37,91",2,,1
2024-09-18,G3BM,2026-01-01,"37,82",2,,1
2024-09-18,G3BM,2025-12-01,"38,53",2,,1
2024-09-18,G3BM,2025-11-01,"38,01",2,,1
2024-09-18,G3BM,2027-01-01,"31,93",2,,1
2024-09-18,G0BM,2024-09-01,"38,65",2,,1
2024-09-18,FEUA,2032-12-01,"84,10",4,,3
2024-09-18,FEUA,2031-12-01,"81,30",4,,3
2024-09-18,DEPM,2025-04-01,,2,,1
2024-09-18,DEPM,2025-03-01,"92,21",2,,1
2024-09-18,DEPM,2025-02-01,"122,95",2,,1
2024-09-18,DEPM,2025-01-01,"122,52",2,,1
2024-09-18,DEPM,2024-12-01,"109,82",2,"3432,00",1
2024-09-18,DEPM,2024-11-01,"111,95",2,"11088,00",1
2024-09-18,DEPM,2024-10-01,"92,24",2,"44712,00",1
2024-09-18,DEPM,2024-09-01,"85,60",2,,1
2024-09-18,DEBY,2034-01-01,"67,88",2,,1
2024-09-18,DEBY,2033-01-01,"68,18",2,,1
2024-09-18,DEBY,2032-01-01,"67,68",2,,1
2024-09-18,DEBY,2031-01-01,"69,24",2,,1
2024-09-18,DEBY,2030-01-01,"68,61",2,,1
2024-09-18,DEBY,2029-01-01,"70,11",2,,1
2024-09-18,DEBY,2028-01-01,"70,78",2,"17568,00",1
2024-09-18,DEBY,2027-01-01,"75,08",2,"148920,00",1
2024-09-18,DEBY,2026-01-01,"81,55",2,"727080,00",1
2024-09-18,DEBY,2025-01-01,"86,05",2,"6929160,00",1
2024-09-18,DEBM,2025-06-01,"77,84",2,,1
2024-09-18,DEBM,2025-05-01,"71,33",2,,1
2024-09-18,DEBM,2025-04-01,"76,32",2,,1
2024-09-18,DEBM,2025-03-01,"80,60",2,"17832,00",1
2024-09-18,DEBM,2025-02-01,"97,00",2,"7392,00",1
2024-09-18,DEBM,2025-01-01,"96,92",2,"64728,00",1
2024-09-18,DEBM,2024-12-01,"86,15",2,"308760,00",1
2024-09-18,DEBM,2024-11-01,"88,04",2,"1681920,00",1
2024-09-18,DEBM,2024-10-01,"75,22",2,"2292365,00",1
2024-09-18,DEPM,2025-05-01,,2,,1
2024-09-18,DEPM,2025-06-01,,2,,1
2024-09-18,DEBM,2024-09-01,"79,87",2,,1
2024-09-18,DEPY,2026-01-01,"91,88",2,"31320,00",1
2024-09-18,DEPY,2025-01-01,"95,26",2,"78300,00",1
2024-09-18,FEUA,2030-12-01,"78,50",4,,3
2024-09-18,FEUA,2029-12-01,"75,75",4,,3
2024-09-18,FEUA,2028-12-01,"73,00",4,,3
2024-09-18,FEUA,2027-12-01,"70,25",4,,3
2024-09-18,FEUA,2027-08-01,"69,56",4,,3
2024-09-18,FEUA,2027-07-01,"69,46",4,,3
2024-09-18,FEUA,2027-06-01,"69,39",4,,3
2024-09-18,FEUA,2026-12-01,"67,90",4,"6000,00",3
2024-09-18,FEUA,2026-09-01,"67,48",4,,3
2024-09-18,FEUA,2026-08-01,"67,23",4,,3
2024-09-18,FEUA,2026-07-01,"67,06",4,,3
2024-09-18,FEUA,2026-06-01,"66,94",4,,3
2024-09-18,FEUA,2026-03-01,"66,37",4,,3
2024-09-18,FEUA,2027-03-01,"68,75",4,,3
2024-09-18,FEUA,2025-09-01,"65,36",4,,3
2024-09-18,FEUA,2025-12-01,"65,80",4,"161000,00",3
2024-09-18,DEPY,2028-01-01,"82,74",2,,1
2024-09-18,DEPY,2029-01-01,"80,77",2,,1
2024-09-18,DEPY,2030-01-01,"80,67",2,,1
2024-09-18,FEUA,2024-10-01,"63,35",4,,3
2024-09-18,FEUA,2024-11-01,"63,55",4,,3
2024-09-18,FEUA,2024-09-01,"63,16",4,"36000,00",3
2024-09-18,DEPY,2027-01-01,"85,52",2,"9396,00",1
2024-09-18,FEUA,2025-03-01,"64,38",4,"1000,00",3
2024-09-18,FEUA,2025-06-01,"64,94",4,,3
2024-09-18,FEUA,2025-07-01,"65,10",4,,3
2024-09-18,FEUA,2025-08-01,"65,17",4,,3
2024-09-18,FEUA,2024-12-01,"63,70",4,"754000,00",3
2024-09-19,G3BM,2024-11-01,"34,60",2,"475920,00",1
2024-09-19,G0BY,2030-01-01,,2,,1
2024-09-19,G3BM,2024-09-01,"38,61",2,,1
2024-09-19,G3BM,2024-10-01,"33,10",2,"2042790,00",1
2024-09-19,G3BM,2024-12-01,"35,45",2,"130200,00",1
2024-09-19,G3BM,2025-06-01,"34,13",2,,1
2024-09-19,G3BM,2025-02-01,"35,89",2,"13440,00",1
2024-09-19,G3BM,2025-03-01,"35,50",2,"7430,00",1
2024-09-19,G3BM,2025-04-01,"34,58",2,"2160,00",1
2024-09-19,G3BM,2025-05-01,"34,16",2,"744,00",1
2024-09-19,G0BY,2029-01-01,"26,14",2,,1
2024-09-19,G3BM,2025-01-01,"35,79",2,"10416,00",1
2024-09-19,G0BY,2028-01-01,"26,55",2,,1
2024-09-19,G0BM,2024-11-01,"35,52",2,"18000,00",1
2024-09-19,G0BY,2026-01-01,"33,09",2,"201480,00",1
2024-09-19,G0BY,2025-01-01,"35,72",2,"1226400,00",1
2024-09-19,G0BM,2025-09-01,,2,,1
2024-09-19,G0BM,2025-08-01,"35,04",2,,1
2024-09-19,G0BM,2025-07-01,"34,97",2,,1
2024-09-19,G0BM,2025-06-01,"34,91",2,,1
2024-09-19,G0BM,2025-05-01,"34,98",2,,1
2024-09-19,G0BM,2025-04-01,"35,57",2,"7200,00",1
2024-09-19,G0BM,2025-03-01,"36,36",2,,1
2024-09-19,G0BM,2025-02-01,"36,39",2,"26880,00",1
2024-09-19,G0BM,2025-01-01,"36,37",2,"34224,00",1
2024-09-19,G0BM,2024-12-01,"36,42",2,"68448,00",1
2024-09-19,G3BM,2025-07-01,"33,96",2,,1
2024-09-19,G0BY,2027-01-01,"28,80",2,"17520,00",1
